"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","Distancetomountain"
"3316","gunn1250","Gun","Africa",6.48529,2.76767,"gunn1250","guw","BJ;NG","atla1278","",FALSE,FALSE,11.8106270400999,TRUE,630.76880214438
"3317","kota1279","Kota Marudu Talantang","Papunesia",6.48554,116.853,"kota1279","grm","MY","aust1307","",FALSE,FALSE,10.8019177419213,TRUE,0
"3318","bumm1238","Bum","Africa",6.48655,10.418,"bumm1238","bmv","CM","atla1278","",FALSE,FALSE,246.403341897539,TRUE,0
"3319","yeni1253","Yeni","Africa",6.48954,11.5392,"yeni1253","yei","CM","atla1278","",FALSE,FALSE,302.190489438258,TRUE,0
"3320","uluk1257","Ulukwumi","Africa",6.4974,6.59202,"uluk1257","ulb","NG","atla1278","",FALSE,FALSE,135.970248097166,TRUE,222.971784682237
"3321","weso1238","Wè Southern","Africa",6.50013,-7.63427,"weso1238","gxx","CI;LR","atla1278","",FALSE,FALSE,204.993645837184,TRUE,90.2328163043587
"3322","esim1238","Esimbi","Africa",6.50094,9.86936,"esim1238","ags","CM;NG","atla1278","",FALSE,FALSE,215.88530377667,TRUE,0
"3323","iyiv1238","Iyive","Africa",6.50437,9.53302,"iyiv1238","uiv","CM;NG","atla1278","",FALSE,FALSE,200.284852245513,TRUE,0
"3324","adan1248","Adangbe","Africa",6.50546,0.727155,"adan1248","adq","GH;TG","atla1278","",FALSE,FALSE,59.9934084024479,TRUE,854.89142710533
"3325","ncan1245","Ncane","Africa",6.50696,10.5312,"ncan1245","ncr","CM","atla1278","",FALSE,FALSE,254.629035891177,TRUE,0
"3326","manz1243","Manza","Africa",6.51218,18.7935,"manz1243","mzv","CF","atla1278","",FALSE,FALSE,888.122351582861,TRUE,420.639125977056
"3327","tofi1235","Tofin Gbe","Africa",6.51774,2.43226,"tofi1235","tfi","BJ","atla1278","",FALSE,FALSE,18.5743966386033,TRUE,667.990985821782
"3328","guaa1238","Gua","Africa",6.52106,0.16932,"guaa1238","gwx","GH","atla1278","",FALSE,FALSE,80.639444536101,TRUE,825.482679853987
"3329","ukpe1247","Ukpe-Bayobiri","Africa",6.52883,9.02603,"ukpe1247","ukp","NG","atla1278","",FALSE,FALSE,182.410307179835,TRUE,0
"3330","yamb1251","Yamba","Africa",6.535505,11.07711,"yamb1251","yam","CM;NG","atla1278","",FALSE,FALSE,284.861473101277,TRUE,0
"3331","mbuk1244","Mbuk","Africa",6.535575,10.415141,"mbuk1244","","CM","atla1278","",FALSE,FALSE,250.45174381492,TRUE,0
"3332","zhoa1238","Zhoa","Africa",6.53614,10.16651,"zhoa1238","zhw","CM","atla1278","",FALSE,FALSE,235.550020999593,TRUE,0
"3333","mbuu1238","Ajumbu","Africa",6.53792,10.2556,"mbuu1238","muc","CM","atla1278","",FALSE,FALSE,241.048084395349,TRUE,0
"3334","kung1260","Kung","Africa",6.53881,10.2073,"kung1260","kfl","CM","atla1278","",FALSE,FALSE,238.198710815518,TRUE,0
"3335","melo1242","Melo","Africa",6.53916,36.811,"melo1242","mfx","ET","gong1255","",FALSE,FALSE,746.558626973921,TRUE,0
"3336","ango1257","Angosturas Tunebo","South America",6.54198,-71.9212,"ango1257","tnd","CO","chib1249","",FALSE,FALSE,270.56075335955,TRUE,0
"3337","fang1248","Fang (Cameroon)","Africa",6.54384,10.319,"fang1248","fak","CM","atla1278","",FALSE,FALSE,245.432834636016,TRUE,0
"3338","ganz1247","Ganzi","Africa",6.544,19.347,"ganz1247","gnz","CF","atla1278","",FALSE,FALSE,939.124885928396,TRUE,476.551831010059
"3339","otan1238","Otank","Africa",6.54809,9.34019,"otan1238","uta","NG","atla1278","",FALSE,FALSE,197.286501293881,TRUE,0
"3340","gbes1238","Gbesi Gbe","Africa",6.55911,2.0269,"gbes1238","gbs","BJ","atla1278","",FALSE,FALSE,28.446800402138,TRUE,713.015107161005
"3341","tobi1239","Tobilung","Papunesia",6.56097,116.67,"tobi1239","tgb","MY","aust1307","",FALSE,FALSE,11.0460347599896,TRUE,0
"3342","dewo1238","Dewoin","Africa",6.56113,-10.9076,"dewo1238","dee","LR","atla1278","",FALSE,FALSE,5.10164465239429,TRUE,315.960664413713
"3343","mbee1249","Mbe","Africa",6.57067,8.82998,"mbee1249","mfo","NG","atla1278","",FALSE,FALSE,179.401965406633,TRUE,11.6855808733358
"3344","gofa1235","Gofa","Africa",6.57645,37.05,"gofa1235","gof","ET","gong1255","",FALSE,FALSE,728.053497707679,TRUE,0
"3345","abar1238","Mungbam","Africa",6.5805,10.2267,"abar1238","mij","CM","atla1278","",FALSE,FALSE,242.792271059996,TRUE,0
"3346","kosh1246","Koshin","Africa",6.5817,10.299,"kosh1246","kid","CM","atla1278","",FALSE,FALSE,247.249721386103,TRUE,0
"3347","saxw1241","Saxwe Gbe","Africa",6.58269,1.92015,"saxw1241","sxw","BJ","atla1278","",FALSE,FALSE,32.2338964237635,TRUE,725.072414170815
"3348","limb1268","Limbum","Africa",6.58608,10.9802,"limb1268","lmp","CM;NG","atla1278","",FALSE,FALSE,285.956037846807,TRUE,0
"3349","uzek1238","Uzekwe","Africa",6.58841,8.31399,"uzek1238","eze","NG","atla1278","",FALSE,FALSE,171.207935239788,TRUE,67.949462074707
"3350","nkem1242","Nkem-Nkum","Africa",6.59158,8.68668,"nkem1242","isi","NG","atla1278","",FALSE,FALSE,177.463270039232,TRUE,27.3850040441325
"3351","aleg1238","Alege","Africa",6.59423,9.00394,"aleg1238","alf","NG","atla1278","",FALSE,FALSE,187.864848481051,TRUE,0.66007281905559
"3352","cung1238","Chung","Africa",6.59687,10.4104,"cung1238","cug","CM","atla1278","",FALSE,FALSE,255.375760190289,TRUE,0
"3353","mund1328","Mundabli","Africa",6.59969,10.2704,"mund1328","boe","CM","atla1278","",FALSE,FALSE,246.985463441924,TRUE,0
"3354","mfum1238","Southern Mfumte","Africa",6.6,10.936386,"mfum1238","nfu","CM;NG","atla1278","",FALSE,FALSE,285.698528977704,TRUE,0
"3355","gbay1287","Gbaya-Bossangoa","Africa",6.61896,17.645,"gbay1287","gbp","CF","atla1278","",FALSE,FALSE,788.698140198568,TRUE,301.148843721085
"3356","kima1244","Kimaragang","Papunesia",6.61982,116.96,"kima1244","kqr","MY","aust1307","",FALSE,FALSE,6.18280656542837,TRUE,0
"3357","bete1262","Bete-Bendi","Africa",6.62037,9.20189,"bete1262","btt","NG","atla1278","",FALSE,FALSE,198.67993114031,TRUE,0
"3358","ayiz1245","Ayizo Gbe","Africa",6.62654,2.20552,"ayiz1245","ayb","BJ","atla1278","",FALSE,FALSE,32.9459859240692,TRUE,694.601502068634
"3359","naki1238","Naki","Africa",6.62784,10.2378,"naki1238","mff","CM","atla1278","",FALSE,FALSE,247.374165840418,TRUE,0
"3360","nsar1238","Nsari","Africa",6.63008,10.5993,"nsar1238","asj","CM","atla1278","",FALSE,FALSE,268.914658128112,TRUE,0
"3361","ngal1296","Ngala-Santandrea","Africa",6.63187,24.61853,"ngal1296","","SD","atla1278","",FALSE,FALSE,1425.10330757288,TRUE,711.024167872343
"3362","meen1242","Me'en","Africa",6.63207,35.6255,"meen1242","mym","ET","surm1244","",FALSE,FALSE,822.758479705483,TRUE,0
"3363","isum1240","Isu (Menchum Division)","Africa",6.63731,9.96577,"isum1240","isu","CM;NG","atla1278","",FALSE,FALSE,233.020610423326,TRUE,0
"3364","band1343","Banda-Banda","Africa",6.63889,22.7568,"band1343","bpd","CF;CD;SD","atla1278","",FALSE,FALSE,1253.31731853032,TRUE,839.371511201987
"3365","char1269","Chara","Africa",6.63946,36.4192,"char1269","cra","ET","gong1255","",FALSE,FALSE,765.789226126084,TRUE,0
"3366","kota1272","Kotafon Gbe","Africa",6.64027,1.72346,"kota1272","kqk","BJ;TG","atla1278","",FALSE,FALSE,41.6632052411589,TRUE,747.51774583523
"3367","bela1256","Belanda Bor","Africa",6.6503,27.8232,"bela1256","bxb","SD","nilo1247","",FALSE,FALSE,1416.67291201603,TRUE,467.368411425531
"3368","kwaj1242","Kwaja-Ndaktup","Africa",6.650434,11.06,"kwaj1242","kdz","CM;NG","atla1278","",FALSE,FALSE,295.286616401868,TRUE,0
"3369","putu1241","Putukwam","Africa",6.65923,8.96041,"putu1241","afe","NG","atla1278","",FALSE,FALSE,192.630161926549,TRUE,9.22256839411414
"3370","viti1241","Viti","Africa",6.66524,11.1087,"viti1241","vit","NG","atla1278","",FALSE,FALSE,298.640865405461,TRUE,0
"3371","bish1246","Bishuo","Africa",6.67251,9.79396,"bish1246","bwh","CM","atla1278","",FALSE,FALSE,227.687290268439,TRUE,0
"3372","tepp1235","Tep","Africa",6.675724,11.117363,"tepp1235","","NG","atla1278","",FALSE,FALSE,299.999874458738,TRUE,0
"3373","cent2312","Central Mfumte","Africa",6.67876,10.967982,"cent2312","","CM","atla1278","",FALSE,FALSE,294.601328206051,TRUE,0
"3374","busu1244","Busuu","Africa",6.68152,9.78433,"busu1244","bju","CM","atla1278","",FALSE,FALSE,228.073831333998,TRUE,0
"3375","orin1239","Oring","Africa",6.68753,8.12005,"orin1239","org","NG","atla1278","",FALSE,FALSE,181.496425542146,TRUE,90.8275818521255
"3376","wawa1246","Wawa","Africa",6.68974,11.7802,"wawa1246","www","CM","atla1278","",FALSE,FALSE,332.598206401616,TRUE,14.7087820193046
"3377","dalo1238","Daloa Bété","Africa",6.69281,-6.63944,"dalo1238","bev","CI","atla1278","",FALSE,FALSE,192.260982267802,TRUE,119.338997390761
"3378","keme1240","Kemezung","Africa",6.69577,10.4984,"keme1240","dmo","CM","atla1278","",FALSE,FALSE,268.752269489357,TRUE,0
"3379","nige1255","Western Mambila","Africa",6.69736,11.3161,"nige1255","mzk","CM;NG","atla1278","",FALSE,FALSE,310.448416740813,TRUE,0
"3380","murl1244","Murle","Africa",6.69756,33.988,"murl1244","mur","ET;SD","surm1244","",FALSE,FALSE,943.554033491086,TRUE,63.725852492027
"3381","ndak1242","Ndaktup","Africa",6.7,11.03,"ndak1242","ncp","CM;NG","atla1278","kwaj1242",FALSE,FALSE,298.973928302251,TRUE,0
"3382","kuke1242","Kukele","Africa",6.70286,8.39343,"kuke1242","kez","NG","atla1278","",FALSE,FALSE,184.050445740057,TRUE,62.0071695433347
"3383","sout2833","South Central Dinka","Africa",6.7307,30.3021,"sout2833","dib","SD","nilo1247","",FALSE,FALSE,1239.44710835846,TRUE,281.276316074569
"3384","ndun1251","Ndunda","Africa",6.73205,11.11047,"ndun1251","nuh","NG","atla1278","",FALSE,FALSE,305.181344715263,TRUE,0
"3385","bekw1241","Bekwarra","Africa",6.73737,8.86489,"bekw1241","bkv","NG","atla1278","",FALSE,FALSE,197.292195488588,TRUE,22.4992012017458
"3386","yala1263","Yala","Africa",6.73852,8.60748,"yala1263","yba","NG","atla1278","",FALSE,FALSE,190.966970066346,TRUE,42.3439297645278
"3387","sida1246","Sidamo","Africa",6.74176,38.3729,"sida1246","sid","ET","afro1255","",FALSE,FALSE,634.227393859722,TRUE,8.84220014796395
"3388","bebe1250","Bebe","Africa",6.74825,10.5646,"bebe1250","bzv","CM","atla1278","",FALSE,FALSE,277.072985296594,TRUE,0
"3389","biky1238","Bikya","Africa",6.74997,10.5333,"biky1238","byb","CM","atla1278","",FALSE,FALSE,275.251121711468,TRUE,0
"3390","mvan1238","Mvano","Africa",6.75724,11.1843,"mvan1238","mcj","NG","atla1278","",FALSE,FALSE,310.556603371444,TRUE,0
"3391","eden1244","Ede Nago","Africa",6.75763,2.64908,"eden1244","nqg","BJ;NG","atla1278","",FALSE,FALSE,41.9504635454369,TRUE,648.831141941187
"3392","weme1239","Weme Gbe","Africa",6.77227,2.47457,"weme1239","wem","BJ","atla1278","",FALSE,FALSE,45.2322833105296,TRUE,668.079936019367
"3393","tiru1241","Tiruray","Papunesia",6.77321,124.127,"tiru1241","tiy","PH","aust1307","",FALSE,FALSE,8.27953142878916,TRUE,80.682461251317
"3394","sang1328","Sango","Africa",6.78584,20.1702,"sang1328","sag","CF;TD;CG;CD","atla1278","",FALSE,FALSE,1020.59821228156,TRUE,556.229594181318
"3395","mans1262","Mansaka","Papunesia",6.79221,126.181,"mans1262","msk","PH","aust1307","",FALSE,FALSE,2.84172786857779,TRUE,0
"3396","tafi1243","Tafi","Africa",6.79522,0.39875,"tafi1243","tcd","GH","atla1278","",FALSE,FALSE,103.68950870095,TRUE,845.943146132461
"3397","baaz1234","Baazem","Africa",6.80235,9.97124,"baaz1234","","CM","atla1278","",FALSE,FALSE,248.119970815739,TRUE,0
"3398","kala1388","Kalagan","Papunesia",6.8126,125.328,"kala1388","kqe","PH","aust1307","",FALSE,FALSE,6.96287778494778,TRUE,0
"3399","west2458","West Central Banda","Africa",6.81435,24.1012,"west2458","bbp","CF;SD","atla1278","",FALSE,FALSE,1380.92497000184,TRUE,740.699525069807
"3400","beez1238","Beezen","Africa",6.81552,10.109,"beez1238","bnz","CM","atla1278","",FALSE,FALSE,256.314646039071,TRUE,0
"3401","batu1255","Batu","Africa",6.81588,10.9377,"batu1255","btu","CM;NG","atla1278","",FALSE,FALSE,304.347070146215,TRUE,0
"3402","njer1242","Njerep","Africa",6.82183,11.521,"njer1242","njr","NG","atla1278","",FALSE,FALSE,331.4158424989,TRUE,0
"3403","mbon1253","Mbongno","Africa",6.82543,11.1316,"mbon1253","bgu","CM;NG","atla1278","",FALSE,FALSE,315.080139182478,TRUE,0
"3404","nyan1302","Nyangbo","Africa",6.82649,0.37152,"nyan1302","nyb","GH","atla1278","",FALSE,FALSE,107.895918866417,TRUE,842.506735593908
"3405","rung1259","Rungus","Papunesia",6.83989,116.743,"rung1259","drg","MY","aust1307","",FALSE,FALSE,6.70745919936159,TRUE,10.8413283000558
"3406","cigb1235","Ci Gbe","Africa",6.84217,2.02134,"cigb1235","cib","BJ","atla1278","",FALSE,FALSE,58.5435210199223,TRUE,718.742977297985
"3407","yace1238","Yace","Africa",6.84259,8.84077,"yace1238","ekr","NG","atla1278","",FALSE,FALSE,207.274871644455,TRUE,33.4294872455893
"3408","akum1238","Akum","Africa",6.85716,9.96261,"akum1238","aku","CM;NG","atla1278","",FALSE,FALSE,252.703811672801,TRUE,0
"3409","avat1244","Avatime","Africa",6.8688,0.41314,"avat1244","avn","GH","atla1278","",FALSE,FALSE,108.826285010587,TRUE,846.480912214721
"3410","bita1251","Bitare","Africa",6.87398,11.3072,"bita1251","brt","CM;NG","atla1278","",FALSE,FALSE,326.817288898031,TRUE,0
"3411","nyab1255","Nyabwa","Africa",6.87615,-6.84428,"nyab1255","nwb","CI","atla1278","",FALSE,FALSE,217.383935800057,TRUE,89.8712432234923
"3412","tivv1240","Tiv","Africa",6.88039,9.26287,"tivv1240","tiv","CM;NG","atla1278","",FALSE,FALSE,225.922992423433,TRUE,8.15962439970382
"3413","tong1308","Maniq","Eurasia",6.88137,100.102,"tong1308","tnz","MY;TH","aust1305","",FALSE,FALSE,24.9198007628729,TRUE,0
"3414","nayi1243","Nayi","Africa",6.88202,36.3813,"nayi1243","noz","ET","dizo1235","",FALSE,FALSE,751.462243132867,TRUE,0
"3415","cent2150","Central Tunebo","South America",6.8867,-72.097,"cent2150","tuf","CO;VE","chib1249","",FALSE,FALSE,237.162846478323,TRUE,0
"3416","dzod1238","Dzodinka","Africa",6.89005,10.7633,"dzod1238","add","CM;NG","atla1278","",FALSE,FALSE,300.316235406062,TRUE,0
"3417","somy1238","Somyev","Africa",6.90525,11.4826,"somy1238","kgt","NG","atla1278","",FALSE,FALSE,337.4051031771,TRUE,0
"3418","abon1238","Abon","Africa",6.90621,10.8769,"abon1238","abo","CM;NG","atla1278","",FALSE,FALSE,308.191496694575,TRUE,0
"3419","west2651","Western Tunebo","South America",6.90704,-72.6507,"west2651","tnb","CO","chib1249","",FALSE,FALSE,251.494079290969,TRUE,0
"3420","play1240","Playero","South America",6.90948,-71.0036,"play1240","gob","CO;VE","guah1252","",FALSE,FALSE,231.977080936921,TRUE,91.0821113897715
"3421","sril1245","Sri Lanka Malay","Eurasia",6.91603,79.864,"sril1245","sci","LK","aust1307","",FALSE,FALSE,1.49233027317873,TRUE,23.1857090330348
"3422","mash1269","Mashi (Nigeria)","Africa",6.91719,10.2778,"mash1269","jms","NG","atla1278","",FALSE,FALSE,274.265737846256,TRUE,0
"3423","yuku1243","Yukuben","Africa",6.9183,9.9777,"yuku1243","ybl","CM;NG","atla1278","",FALSE,FALSE,259.045123320136,TRUE,0
"3424","libe1247","Liberia Kpelle","Africa",6.92048,-9.96128,"libe1247","xpe","GN;LR","mand1469","",FALSE,FALSE,89.2133492803103,TRUE,204.519366110306
"3425","logb1245","Ikpana","Africa",6.92838,0.43068,"logb1245","lgq","GH","atla1278","",FALSE,FALSE,112.898291061993,TRUE,847.62122962354
"3426","bukw1238","Bukwen","Africa",6.9415,10.2006,"bukw1238","buz","CM;NG","atla1278","",FALSE,FALSE,272.274195733256,TRUE,0
"3427","magu1243","Maguindanao","Papunesia",6.9453,124.509,"magu1243","mdh","PH","aust1307","",FALSE,FALSE,44.2232225573455,TRUE,47.0014026150377
"3428","dawr1236","Dawro","Africa",6.95,37,"dawr1236","dwr","ET","gong1255","",FALSE,FALSE,703.624154919429,TRUE,0
"3429","enap1235","Panare","South America",6.95035,-65.8483,"enap1235","pbh","VE","cari1283","",FALSE,FALSE,341.501441700284,TRUE,4.55894556743557
"3430","yaou1238","Yaouré","Africa",6.95282,-5.57851,"yaou1238","yre","CI","mand1469","",FALSE,FALSE,185.760900068196,TRUE,199.005046641741
"3431","iged1239","Igede","Africa",6.95522,8.27362,"iged1239","ige","NG","atla1278","",FALSE,FALSE,210.17678390097,TRUE,86.3417491937463
"3432","taga1272","Tagabawa","Papunesia",6.9712,125.175,"taga1272","bgs","PH","aust1307","",FALSE,FALSE,27.656408531169,TRUE,0
"3433","unem1238","Uneme","Africa",6.97237,6.13427,"unem1238","une","NG","atla1278","",FALSE,FALSE,138.512079936923,TRUE,292.760129056578
"3434","vedd1240","Veddah","Eurasia",6.97396,81.2618,"vedd1240","ved","LK","indo1319","",FALSE,FALSE,57.2430823680016,TRUE,0
"3435","tigo1236","Tigon Mbembe","Africa",6.983995,10.70849,"tigo1236","nza","CM;NG","atla1278","",FALSE,FALSE,304.882139271254,TRUE,0
"3436","gian1241","Giangan","Papunesia",6.99967,125.359,"gian1241","bgi","PH","aust1307","",FALSE,FALSE,12.4536140756611,TRUE,0
"3437","buru1299","Buru (Nigeria)","Africa",7.01091,10.8617,"buru1299","bqw","NG","atla1278","",FALSE,FALSE,316.178524546123,TRUE,0
"3438","olom1241","Oloma","Africa",7.01279,6.02767,"olom1241","olm","NG","atla1278","",FALSE,FALSE,136.724390041039,TRUE,305.037072510678
"3439","bete1261","Bete (Yukubenic)","Africa",7.02128,9.74302,"bete1261","byf","NG","atla1278","",FALSE,FALSE,258.594173276769,TRUE,0
"3440","sout2834","Southeastern Dinka","Africa",7.02206,31.285,"sout2834","dks","SD","nilo1247","",FALSE,FALSE,1151.14755892922,TRUE,259.87110318137
"3441","kapy1238","Kapya","Africa",7.03256,10.0979,"kapy1238","klo","CM;NG","atla1278","",FALSE,FALSE,275.295835879108,TRUE,0
"3442","ikpe1243","Ikpeshi","Africa",7.04475,6.17647,"ikpe1243","ikp","NG","atla1278","",FALSE,FALSE,147.127004771185,TRUE,292.101547705835
"3443","mann1248","Mann","Africa",7.04616,-8.86405,"mann1248","mev","CI;GN;LR","mand1469","",FALSE,FALSE,165.722607404867,TRUE,85.0901634938831
"3444","benc1235","Bench","Africa",7.04682,35.7673,"benc1235","bcq","ET","gong1255","",FALSE,FALSE,785.406608945469,TRUE,0
"3445","shek1245","Sheko","Africa",7.05022,35.2826,"shek1245","she","ET","dizo1235","",FALSE,FALSE,821.975879472792,TRUE,0
"3446","vaii1241","Vai","Africa",7.05085,-11.3262,"vaii1241","vai","LR;SL","mand1469","",FALSE,FALSE,19.994802705649,TRUE,310.681286475891
"3447","nkam1239","Nkami","Africa",7.0556,-0.0372,"nkam1239","nkq","GH","atla1278","",FALSE,FALSE,140.651763111807,TRUE,794.69042891439
"3448","kare1338","Kare (Central African Republic)","Africa",7.05641,15.2207,"kare1338","kbn","CM;CF","atla1278","",FALSE,FALSE,601.256076025063,TRUE,94.9737902474002
"3449","gola1255","Gola","Africa",7.06193,-10.8138,"gola1255","gol","LR;SL","atla1278","",FALSE,FALSE,55.9909362540879,TRUE,294.480371243827
"3450","sasa1247","Sasaru","Africa",7.06193,6.07531,"sasa1247","sxs","NG","atla1278","",FALSE,FALSE,143.525677310001,TRUE,302.93858956365
"3451","ajab1235","Aja (Benin)","Africa",7.06634,1.64992,"ajab1235","ajg","BJ;TG","atla1278","",FALSE,FALSE,87.516064127266,TRUE,763.83630748837
"3452","kute1248","Kutep","Africa",7.07479,10.0916,"kute1248","kub","CM;NG","atla1278","",FALSE,FALSE,278.866436596221,TRUE,0
"3453","ambo1249","Ambo","Africa",7.07637,10.7798,"ambo1249","amb","NG","atla1278","",FALSE,FALSE,316.722838283509,TRUE,0
"3454","emai1241","Emai-Iuleha-Ora","Africa",7.09089,5.84494,"emai1241","ema","NG","atla1278","",FALSE,FALSE,136.546466079188,TRUE,326.822865191564
"3455","suma1264","Suma","Africa",7.0953,17.0093,"suma1264","sqm","CF","atla1278","",FALSE,FALSE,752.113384341365,TRUE,214.323678706214
"3456","edei1245","Ede Ije","Africa",7.09729,2.64262,"edei1245","ijj","BJ","atla1278","",FALSE,FALSE,78.1485419112758,TRUE,657.745776563515
"3457","yekh1238","Yekhee","Africa",7.10204,6.44919,"yekh1238","ets","NG","atla1278","",FALSE,FALSE,167.639349463981,TRUE,268.852661434658
"3458","pume1238","Pumé","South America",7.10677,-67.5996,"pume1238","yae","CO;VE","","",TRUE,TRUE,357.924346655625,TRUE,109.769294010624
"3459","kaga1255","Kagan Kalagan","Papunesia",7.10698,125.61,"kaga1255","kll","PH","aust1307","",FALSE,FALSE,3.37047560402141,TRUE,14.8346892726369
"3460","igwe1238","Igwe","Africa",7.10878,6.08157,"igwe1238","igw","NG","atla1278","",FALSE,FALSE,148.135396161204,TRUE,304.663023897402
"3461","ghot1243","Ghotuo","Africa",7.11551,5.95663,"ghot1243","aaa","NG","atla1278","",FALSE,FALSE,143.247274013117,TRUE,317.317511109585
"3462","nort2972","Northern Emberá","South America",7.12761,-77.574,"nort2972","emp","CO;PA","choc1280","",FALSE,FALSE,13.057225794465,TRUE,14.1308350131157
"3463","suga1248","Nizaa","Africa",7.12906,12.3779,"suga1248","sgi","CM","atla1278","",FALSE,FALSE,403.613709910034,TRUE,0
"3464","etky1238","Etkywan","Africa",7.13773,10.3501,"etky1238","ich","NG","atla1278","",FALSE,FALSE,297.488275163952,TRUE,0
"3465","ivbi1241","Ivbie North-Okpela-Arhe","Africa",7.15307,6.21209,"ivbi1241","atg","NG","atla1278","",FALSE,FALSE,158.604615072172,TRUE,294.309411191817
"3466","enwa1246","Enwan (Edu State)","Africa",7.15316,6.07393,"enwa1246","env","NG","atla1278","",FALSE,FALSE,151.904638563835,TRUE,307.691728042649
"3467","yoru1245","Yoruba","Africa",7.15345,3.67225,"yoru1245","yor","BJ;NG","atla1278","",FALSE,FALSE,57.6162265875289,TRUE,550.113346927936
