"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide"
"6134","reng1255","Rengmitca","Eurasia",21.710864,92.367939,"reng1255","","BD","sino1245","",FALSE,FALSE
"6135","bant1298","Bantang","Eurasia",21.725278,102.06,"bant1298","","LA","sino1245","",FALSE,FALSE
"6136","tain1252","Tai Nüa","Eurasia",21.7837,99.722,"tain1252","tdd","CN;LA;MM;TH;VN","taik1256","",FALSE,FALSE
"6137","yang1307","Yangjiang","Eurasia",21.7895612,111.966667,"yang1307","","","sino1245","yuec1235",FALSE,FALSE
"6138","powa1246","Powari","Eurasia",21.797,79.239,"powa1246","pwr","IN","indo1319","",FALSE,FALSE
"6139","turk1310","Turks And Caicos Creole English","North America",21.8078,-71.7451,"turk1310","tch","TC","indo1319","",FALSE,FALSE
"6140","kork1243","Korku","Eurasia",21.8358,77.5541,"kork1243","kfq","IN","aust1305","",FALSE,FALSE
"6141","taid1250","Tai Dón","Eurasia",21.84898,103.570496667,"taid1250","twh","CN;LA;VN","taik1256","",FALSE,FALSE
"6142","sent1260","Senthang Chin","Eurasia",21.8936,93.8087,"sent1260","sez","MM","sino1245","",FALSE,FALSE
"6143","ngaw1239","Ngawn Chin","Eurasia",21.93031,93.58348,"ngaw1239","cnw","MM","sino1245","",FALSE,FALSE
"6144","paly1238","Palya Bareli","Eurasia",21.937,75.233,"paly1238","bpx","IN","indo1319","",FALSE,FALSE
"6145","phan1254","Phana'","Eurasia",21.9387,101.978,"phan1254","phq","LA","sino1245","",FALSE,FALSE
"6146","muda1235","Muda","Eurasia",21.95,100.6,"muda1235","ymd","CN","sino1245","",FALSE,FALSE
"6147","laom1237","Laomian","Eurasia",21.95,100.1,"laom1237","lwm","CN","sino1245","",FALSE,FALSE
"6148","huic1243","Huichol","North America",21.954,-104.062,"huic1243","hch","MX","utoa1244","",FALSE,FALSE
"6149","buyu1238","Buyuan Jinuo","Eurasia",22,101.08,"buyu1238","jiy","CN","sino1245","",FALSE,FALSE
"6150","liby1240","Libyan Arabic","Africa",22.0032,15.0014,"liby1240","ayl","EG;LY;NE","afro1255","",FALSE,FALSE
"6151","blan1242","Blang","Eurasia",22.0092,99.7405,"blan1242","blr","CN;MM;TH","aust1305","",FALSE,FALSE
"6152","turi1246","Turi","Eurasia",22.0122,84.4712,"turi1246","trd","IN","aust1305","",FALSE,FALSE
"6153","huuu1240","Hu","Eurasia",22.0163,100.881,"huuu1240","huo","CN","aust1305","",FALSE,FALSE
"6154","samt1238","Samtao","Eurasia",22.0185,99.2576,"samt1238","stu","CN;LA;MM;TH","aust1305","",FALSE,FALSE
"6155","cauh1234","Cauho","Eurasia",22.033922,102.046105,"cauh1234","","LA","sino1245","",FALSE,FALSE
"6156","youl1235","Youle Jinuo","Eurasia",22.0473,101.057,"youl1235","jiu","CN","sino1245","",FALSE,FALSE
"6157","yami1254","Yami","Papunesia",22.055,121.544,"yami1254","tao","TW","aust1307","",FALSE,FALSE
"6158","manm1238","Man Met","Eurasia",22.0743,100.842,"manm1238","mml","CN","aust1305","",FALSE,FALSE
"6159","nort2984","Northern Pame","North America",22.0968,-99.6434,"nort2984","pmq","MX","otom1299","",FALSE,FALSE
"6160","mara1382","Mara Chin","Eurasia",22.1138,93.0387,"mara1382","mrh","IN;MM","sino1245","",FALSE,FALSE
"6161","nima1243","Nimadi","Eurasia",22.1263,76.1264,"nima1243","noe","IN","indo1319","",FALSE,FALSE
"6162","pard1245","Pardhan","Eurasia",22.1666,79.7773,"pard1245","pch","IN","unat1236","",FALSE,FALSE
"6163","maha1291","Mahali","Eurasia",22.1698,86.7445,"maha1291","mjx","IN","aust1305","",FALSE,FALSE
"6164","chep1243","Chepya","Eurasia",22.1749,101.7501,"chep1243","ycp","CN;LA","sino1245","",FALSE,FALSE
"6165","shen1247","Shendu","Eurasia",22.1901,92.591,"shen1247","shl","BD;IN","sino1245","",FALSE,FALSE
"6166","akeu1235","Akeu","Eurasia",22.1959,101.0823,"akeu1235","aeu","CN;LA;MM;TH","sino1245","",FALSE,FALSE
"6167","laut1236","Lautu","Eurasia",22.2009,93.4448,"laut1236","clt","MM","sino1245","",FALSE,FALSE
"6168","khar1283","Kharia Thar","Eurasia",22.245,83.799,"khar1283","ksy","IN","indo1319","",FALSE,FALSE
"6169","kuco1235","Kucong","Eurasia",22.26,101.25,"kuco1235","lkc","CN;VN","sino1245","",FALSE,FALSE
"6170","lagh1245","Laghuu","Eurasia",22.2674,103.929,"lagh1245","lgh","VN","sino1245","",FALSE,FALSE
"6171","danc1234","Dancun","Eurasia",22.2750324,112.7199202,"danc1234","","","sino1245","yuec1235",FALSE,FALSE
"6172","tays1238","Tày Sa Pa","Eurasia",22.295,103.805,"tays1238","tys","VN","taik1256","",FALSE,FALSE
"6173","kadu1253","Kaduo","Eurasia",22.2996,101.74,"kadu1253","ktp","CN;LA","sino1245","",FALSE,FALSE
"6174","dung1251","Dungra Bhil","Eurasia",22.306,73.187,"dung1251","duh","IN","indo1319","",FALSE,FALSE
"6175","rath1243","Rathawi","Eurasia",22.309,73.186,"rath1243","rtw","IN","indo1319","",FALSE,FALSE
"6176","tang1330","Tangchangya","Eurasia",22.3185,92.5073,"tang1330","tnv","BD;IN","indo1319","",FALSE,FALSE
"6177","paiw1248","Paiwan","Papunesia",22.3271,120.806,"paiw1248","pwn","TW","aust1307","",FALSE,FALSE
"6178","coon1239","Côông","Eurasia",22.3311,102.759,"coon1239","cnc","VN","sino1245","",FALSE,FALSE
"6179","bhar1241","Bharia","Eurasia",22.3429,83.1071,"bhar1241","bha","IN","indo1319","",FALSE,FALSE
"6180","khar1287","Kharia","Eurasia",22.3571,84.3922,"khar1287","khr","IN;NP","aust1305","",FALSE,FALSE
"6181","zuoj1238","Zuojiang Zhuang","Eurasia",22.4,106.9,"zuoj1238","zzj","CN;VN","taik1256","",FALSE,FALSE
"6182","elna1235","El Nayar Cora","North America",22.4099,-104.467,"elna1235","crn","MX;US","utoa1244","",FALSE,FALSE
"6183","maca1262","Macanese","Eurasia",22.4181,114.12,"maca1262","mzs","CN","indo1319","",FALSE,FALSE
"6184","name1237","Ná-Meo","Eurasia",22.4189,106.435,"name1237","neo","VN","uncl1493","",FALSE,TRUE
"6185","xian1255","Hong Kong","Eurasia",22.422645,114.098396,"xian1255","","","sino1245","yuec1235",FALSE,FALSE
"6186","bawm1236","Bawm Chin","Eurasia",22.4405233333,92.92553,"bawm1236","bgr","BD;IN;MM","sino1245","",FALSE,FALSE
"6187","tawr1235","Laamtuk Thet","Eurasia",22.4996,94.0957,"tawr1235","tcp","MM","sino1245","",FALSE,FALSE
"6188","biyo1243","Biyo","Eurasia",22.511,101.652,"biyo1243","byo","CN;LA;VN","sino1245","",FALSE,FALSE
"6189","zyph1238","Zyphe","Eurasia",22.524,93.264,"zyph1238","zyp","IN;MM","sino1245","",FALSE,FALSE
"6190","zotu1235","Zotung Chin","Eurasia",22.5298,93.29,"zotu1235","czt","MM","sino1245","",FALSE,FALSE
"6191","gree1278","Hagei Gelao","Eurasia",22.5632,104.698,"gree1278","giq","VN","taik1256","",FALSE,FALSE
"6192","hmon1264","Hmong Njua","Eurasia",22.5638,101.95,"hmon1264","hnj","CN;LA;MM;TH;VN","hmon1336","",FALSE,FALSE
"6193","qila1235","Qila Muji","Eurasia",22.570376,103.141292,"qila1235","ymq","CN","sino1245","",FALSE,FALSE
"6194","bhil1253","Bhilali","Eurasia",22.58346,74.59014,"bhil1253","bhi","IN","indo1319","",FALSE,FALSE
"6195","bijo1238","Bijori","Eurasia",22.5904,84.1907,"bijo1238","bix","IN","aust1305","",FALSE,FALSE
"6196","taha1241","Tahaggart Tamahaq","Africa",22.5908,8.73169,"taha1241","thv","DZ;LY;ML;NE","afro1255","",FALSE,FALSE
"6197","west2778","Western Durango Nahuatl","North America",22.6,-104.9,"west2778","azn","MX","utoa1244","",FALSE,FALSE
"6198","lush1249","Mizo","Eurasia",22.6138,92.6247,"lush1249","lus","BD;IN;MM","sino1245","",FALSE,FALSE
"6199","puyu1239","Puyuma","Papunesia",22.643,120.996,"puyu1239","pyu","TW","aust1307","",FALSE,FALSE
"6200","east2695","Eastern Durango Nahuatl","North America",22.676,-104.6259,"east2695","azd","MX","utoa1244","",FALSE,FALSE
"6201","uuuu1243","U","Eurasia",22.6767,101.772,"uuuu1243","uuu","CN","aust1305","",FALSE,FALSE
"6202","hani1248","Hani","Eurasia",22.67753,102.851673333,"hani1248","hni","CN;LA;VN","sino1245","",FALSE,FALSE
"6203","pank1249","Pankhu","Eurasia",22.6797,92.9461,"pank1249","pkh","BD;IN;MM","sino1245","",FALSE,FALSE
"6204","guja1252","Gujarati","Eurasia",22.687,71.0962,"guja1252","guj","BD;IN;PK","indo1319","",FALSE,FALSE
"6205","sant1424","Santa Teresa Cora","North America",22.7102,-104.7,"sant1424","cok","MX","utoa1244","",FALSE,FALSE
"6206","whit1266","White Lachi","Eurasia",22.726,104.66,"whit1266","lwh","CN;VN","taik1256","",FALSE,FALSE
"6207","awac1238","Ximeng-Menglian Awa","Eurasia",22.75,99.4833,"awac1238","vwa","CN","aust1305","",FALSE,FALSE
"6208","marm1234","Marma","Eurasia",22.759948,92.210748,"marm1234","rmz","BD;IN","sino1245","",FALSE,FALSE
"6209","ruka1240","Rukai","Papunesia",22.7738,120.844,"ruka1240","dru","TW","aust1307","",FALSE,FALSE
"6210","hmon1332","Hmong Dô","Eurasia",22.7962,104.182,"hmon1332","hmv","CN;VN","hmon1336","",FALSE,FALSE
"6211","yong1275","Yongnan Zhuang","Eurasia",22.8,108,"yong1275","zyn","CN;VN","taik1256","",FALSE,FALSE
"6212","pahn1237","Pa-Hng","Eurasia",22.8049,105.165,"pahn1237","pha","CN;VN","hmon1336","",FALSE,FALSE
"6213","nobi1240","Nobiin","Africa",22.8142,31.8376,"nobi1240","fia","EG;SD","nubi1251","",FALSE,FALSE
"6214","hija1235","Hijazi Arabic","Eurasia",22.8346,38.9237,"hija1235","acw","SA;YE","afro1255","",FALSE,FALSE
"6215","ennn1243","En","Eurasia",22.8386,106.167,"ennn1243","enc","VN","taik1256","",FALSE,FALSE
"6216","nann1239","Nanning Pinghua","Eurasia",22.848716,108.366165,"nann1239","","","sino1245","sout3250",FALSE,FALSE
"6217","lach1248","Lachi","Eurasia",22.8549,104.776,"lach1248","lbt","CN;VN","taik1256","",FALSE,FALSE
"6218","para1301","South Wa","Eurasia",22.8658,99.375,"para1301","prk","CN;MM","aust1305","",FALSE,FALSE
"6219","khum1248","Khumi Chin","Eurasia",22.87125,92.9894633333,"khum1248","cnk","BD;IN;MM","sino1245","",FALSE,FALSE
"6220","sout2722","Southern Muji","Eurasia",22.87312,103.306087,"sout2722","ymc","CN","sino1245","",FALSE,FALSE
"6221","haka1240","Haka Chin","Eurasia",22.8735,92.8208,"haka1240","cnh","BD;IN;MM","sino1245","",FALSE,FALSE
"6222","noir1238","Noiri","Eurasia",22.8781,73.5486,"noir1238","noi","IN","indo1319","",FALSE,FALSE
"6223","majh1236","Majhwar","Eurasia",22.8792,83.6138,"majh1236","mmj","IN","aust1305","",FALSE,FALSE
"6224","sout2719","Awu","Eurasia",22.909678,103.101616,"sout2719","","","sino1245","",FALSE,FALSE
"6225","bual1235","Bualkhaw Chin","Eurasia",22.91,93.68,"bual1235","cbl","MM","sino1245","",FALSE,FALSE
"6226","phup1237","Phupha","Eurasia",22.95,102.3,"phup1237","yph","CN","sino1245","",FALSE,FALSE
"6227","enuu1235","Enu","Eurasia",22.95,101.85,"enuu1235","enu","CN","sino1245","",FALSE,FALSE
"6228","lucu1238","Lucumi","North America",22.9514,-82.441,"lucu1238","luq","CU","atla1278","",FALSE,FALSE
"6229","sira1267","Sirayaic","Papunesia",22.9777,120.315,"sira1267","fos","TW","aust1307","",FALSE,FALSE
"6230","kimm1245","Kim Mun","Eurasia",22.9856,105.024,"kimm1245","mji","CN;LA;VN","hmon1336","",FALSE,FALSE
"6231","phup1239","Phupa","Eurasia",23,103.4,"phup1239","ypp","CN","sino1245","",FALSE,FALSE
"6232","alug1235","Alugu","Eurasia",23,103,"alug1235","aub","CN","sino1245","",FALSE,FALSE
"6233","yuec1235","Yue Chinese","Eurasia",23,113,"yuec1235","yue","CN;VN","sino1245","",FALSE,FALSE
"6234","chak1266","Chakma","Eurasia",23.00148,92.339,"chak1266","ccp","BD;IN","indo1319","",FALSE,FALSE
"6235","baha1256","Baha Buyang","Eurasia",23.0105,104.449,"baha1256","yha","CN","taik1256","",FALSE,FALSE
"6236","sout3250","Southern Pinghua","Eurasia",23.011,108.093,"sout3250","","CN","sino1245","",FALSE,FALSE
"6237","usui1238","Usui","Eurasia",23.0131,91.7879,"usui1238","usi","BD;IN;MM","sino1245","",FALSE,FALSE
"6238","whit1267","Duoluo Gelao","Eurasia",23.0196,105.07,"whit1267","giw","VN","taik1256","",FALSE,FALSE
"6239","mund1320","Mundari","Eurasia",23.03,85.85,"mund1320","unr","BD;IN;NP","aust1305","",FALSE,FALSE
"6240","nort2716","Northern Muji","Eurasia",23.031191,103.418697,"nort2716","ymx","CN","sino1245","",FALSE,FALSE
"6241","shee1238","She","Eurasia",23.0399,114.814,"shee1238","shx","CN","hmon1336","",FALSE,FALSE
"6242","phuz1235","Phuza","Eurasia",23.05,103.4,"phuz1235","ypz","CN","sino1245","",FALSE,FALSE
"6243","bokh1237","Bokha","Eurasia",23.05,103.7,"bokh1237","ybk","CN","sino1245","",FALSE,FALSE
"6244","sout2723","Southern Nisu","Eurasia",23.058,101.412,"sout2723","nsd","CN","sino1245","",FALSE,FALSE
"6245","muzi1235","Muzi","Eurasia",23.086,103.464,"muzi1235","ymz","CN","sino1245","",FALSE,FALSE
"6246","amis1246","Amis","Papunesia",23.0917,121.348,"amis1246","ami","TW","aust1307","",FALSE,FALSE
"6247","yang1286","Yang Zhuang","Eurasia",23.091864,106.393188,"yang1286","zyg","CN;VN","taik1256","",FALSE,FALSE
"6248","yong1276","Yongbei Zhuang","Eurasia",23.1,108.15,"yong1276","zyb","CN","taik1256","",FALSE,FALSE
"6249","khlu1236","Khlula","Eurasia",23.1,104.45,"khlu1236","ykl","CN","sino1245","",FALSE,FALSE
"6250","phum1235","Phuma","Eurasia",23.1,104.05,"phum1235","ypm","CN","sino1245","",FALSE,FALSE
"6251","nucl1290","Zhenkang Wa","Eurasia",23.1024,99.108,"nucl1290","wbm","CN;MM","aust1305","",FALSE,FALSE
"6252","guan1279","Guangzhou","Eurasia",23.1253503,112.9476548,"guan1279","","","sino1245","yuec1235",FALSE,FALSE
"6253","sout2976","Southeastern Tepehuan","North America",23.1584,-103.983,"sout2976","stp","MX","utoa1244","",FALSE,FALSE
"6254","mant1265","Mantsi","Eurasia",23.1829,105.405,"mant1265","nty","VN","sino1245","",FALSE,FALSE
"6255","redg1235","Red Gelao","Eurasia",23.1868,104.993,"redg1235","gir","CN;VN","taik1256","",FALSE,FALSE
"6256","kokb1239","Kok Borok","Eurasia",23.1916,91.4673,"kokb1239","trp","BD;IN","sino1245","",FALSE,FALSE
"6257","moji1238","Moji","Eurasia",23.2,104.15,"moji1238","ymi","CN","sino1245","",FALSE,FALSE
"6258","honi1244","Honi","Eurasia",23.2074,101.886,"honi1244","how","CN","sino1245","",FALSE,FALSE
"6259","tsou1248","Tsou","Papunesia",23.216,120.787,"tsou1248","tsu","TW","aust1307","",FALSE,FALSE
"6260","hmon1331","Sinicized Miao","Eurasia",23.22649,105.08171,"hmon1331","hmz","CN;VN","hmon1336","",FALSE,FALSE
"6261","koda1236","Koda","Eurasia",23.234,87.479,"koda1236","cdz","BD;IN","aust1305","",FALSE,FALSE
"6262","qabi1235","Pubiao-Qabiao","Eurasia",23.2384,104.812,"qabi1235","laq","CN;VN","taik1256","",FALSE,FALSE
"6263","oman1239","Omani Arabic","Eurasia",23.25,58.5,"oman1239","acx","OM;AE","afro1255","",FALSE,FALSE
"6264","caol1238","Cao Lan","Eurasia",23.2541,105.521,"caol1238","mlc","VN","taik1256","",FALSE,FALSE
"6265","sout2977","Southwestern Tepehuan","North America",23.2553,-104.688,"sout2977","tla","MX","utoa1244","",FALSE,FALSE
"6266","saar1237","Saaroa","Papunesia",23.2632,120.711,"saar1237","sxr","TW","aust1307","",FALSE,FALSE
"6267","taih1246","Tai Hongjin","Eurasia",23.3088,102.586,"taih1246","tiz","CN;VN","taik1256","",FALSE,FALSE
"6268","ngal1291","Nga La","Eurasia",23.312,92.83,"ngal1291","hlt","IN;MM","sino1245","",FALSE,FALSE
"6269","peri1250","Pericú","North America",23.316718,-109.614813,"peri1250","","MX","uncl1493","",FALSE,TRUE
"6270","kana1286","Kanakanavu","Papunesia",23.3235,120.887,"kana1286","xnb","TW","aust1307","",FALSE,FALSE
"6271","minz1236","Minz Zhuang","Eurasia",23.33,105.5,"minz1236","zgm","CN","taik1256","",FALSE,FALSE
"6272","shan1244","Shantou","Eurasia",23.3372419,116.6068173,"shan1244","","","sino1245","minn1241",FALSE,FALSE
"6273","yero1238","Yerong-Southern Buyang","Eurasia",23.342,105.754,"yero1238","yrn","CN","taik1256","",FALSE,FALSE
"6274","phal1256","Phala","Eurasia",23.354,102.505,"phal1256","ypa","CN","sino1245","",FALSE,FALSE
"6275","daiz1235","Dai Zhuang","Eurasia",23.4,104.4,"daiz1235","zhd","CN;VN","taik1256","",FALSE,FALSE
"6276","korw1242","Korwa","Eurasia",23.4102,83.8142,"korw1242","kfp","IN","aust1305","",FALSE,FALSE
"6277","bunu1267","Bunun","Papunesia",23.4116,121.025,"bunu1267","bnn","TW","aust1307","",FALSE,FALSE
"6278","nisi1238","Nisi (China)","Eurasia",23.418,104.85,"nisi1238","yso","CN","sino1245","",FALSE,FALSE
"6279","mond1267","Mondzi","Eurasia",23.446095,105.416304,"mond1267","","CN","sino1245","",FALSE,FALSE
"6280","panc1246","Panchpargania","Eurasia",23.447,85.7966,"panc1246","tdb","IN","indo1319","",FALSE,FALSE
"6281","phol1237","Phola","Eurasia",23.4674,102.228,"phol1237","ypg","CN","sino1245","",FALSE,FALSE
"6282","ekaa1234","Eka","Eurasia",23.475,99.865,"ekaa1234","","CN","sino1245","",FALSE,FALSE
"6283","east2776","Eastern Angkuic","Eurasia",23.480856,101.357664,"east2776","","CN","aust1305","",FALSE,FALSE
"6284","malv1243","Malvi","Eurasia",23.488,75.562,"malv1243","mup","IN","indo1319","",FALSE,FALSE
"6285","sout3210","Southern Lalo","Eurasia",23.5,99.33,"sout3210","","CN","sino1245","",FALSE,FALSE
"6286","maza1306","Maza","Eurasia",23.546095,105.516304,"maza1306","","CN","sino1245","",FALSE,FALSE
"6287","lang1316","Langnian Buyang","Eurasia",23.550258,106.016896,"lang1316","yln","CN","taik1256","",FALSE,FALSE
"6288","maan1239","Maang","Eurasia",23.555104,105.70091,"maan1239","","CN","sino1245","",FALSE,FALSE
"6289","taiy1242","Tai Ya","Eurasia",23.569,101.899,"taiy1242","cuu","CN","taik1256","",FALSE,FALSE
"6290","koda1254","Kodaku","Eurasia",23.5757,83.8454,"koda1254","ksz","IN","aust1305","",FALSE,FALSE
"6291","birh1242","Birhor","Eurasia",23.585,85.5611,"birh1242","biy","IN","aust1305","",FALSE,FALSE
"6292","east2696","Eastern Lalu","Eurasia",23.585,101.546,"east2696","yit","CN","sino1245","",FALSE,FALSE
"6293","tipp1239","Tippera","Eurasia",23.5864,92.0747,"tipp1239","tpe","BD;IN","sino1245","",FALSE,FALSE
"6294","alop1235","Alo Phola","Eurasia",23.59,101.933,"alop1235","ypo","CN","sino1245","",FALSE,FALSE
"6295","hlep1236","Hlepho Phowa","Eurasia",23.591,103.733,"hlep1236","yhl","CN","sino1245","",FALSE,FALSE
"6296","nong1247","Nong Zhuang","Eurasia",23.6,104.75,"nong1247","zhn","CN","taik1256","",FALSE,FALSE
"6297","emab1235","E'ma Buyang","Eurasia",23.604572,106.030277,"emab1235","yzg","CN","taik1256","",FALSE,FALSE
"6298","tedi1235","Tedim Chin","Eurasia",23.6079,93.519,"tedi1235","ctd","IN;MM","sino1245","",FALSE,FALSE
"6299","buga1247","Bugan","Eurasia",23.6124,104.963,"buga1247","bbh","CN","aust1305","",FALSE,FALSE
"6300","muan1234","Muangphe","Eurasia",23.631962,105.182285,"muan1234","","CN","sino1245","",FALSE,FALSE
"6301","luwa1238","Luwati","Eurasia",23.6322,58.4916,"luwa1238","luv","OM","indo1319","",FALSE,FALSE
"6302","ruma1248","Rumai Palaung","Eurasia",23.6404,97.3172,"ruma1248","rbb","CN;MM","aust1305","",FALSE,FALSE
"6303","biao1253","Shidong Biao","Eurasia",23.656,113.391,"biao1253","byk","CN","taik1256","",FALSE,FALSE
"6304","sadr1248","Sadri","Eurasia",23.6585,84.8114,"sadr1248","sck","BD;IN","indo1319","",FALSE,FALSE
"6305","chao1238","Chaozhou","Eurasia",23.666667,116.633333,"chao1238","","","sino1245","minn1241",FALSE,FALSE
"6306","phol1235","Pholo","Eurasia",23.667,104.238,"phol1235","yip","CN","sino1245","",FALSE,FALSE
"6307","shwe1236","Shwe Palaung","Eurasia",23.6729,97.7972,"shwe1236","pll","CN;MM","aust1305","",FALSE,FALSE
"6308","rian1262","Riang (India)","Eurasia",23.6803,92.0321,"rian1262","ria","BD;IN","sino1245","",FALSE,FALSE
"6309","wagd1238","Wagdi","Eurasia",23.6888,73.9022,"wagd1238","wbr","IN","indo1319","",FALSE,FALSE
"6310","east2363","Eastern Hongshuihe Zhuang","Eurasia",23.7,109,"east2363","zeh","CN","taik1256","",FALSE,FALSE
"6311","anip1235","Ani Phowa","Eurasia",23.7,103.6,"anip1235","ypn","CN","sino1245","",FALSE,FALSE
"6312","khir1237","Khirwar","Eurasia",23.7062,82.9615,"khir1237","kwx","IN","drav1251","",FALSE,FALSE
"6313","yong1283","Yonggu Biao","Eurasia",23.71539,112.07482,"yong1283","","CN","taik1256","",FALSE,FALSE
"6314","mang1429","Mango (China)","Eurasia",23.742269,105.431392,"mang1429","","CN","sino1245","",FALSE,FALSE
"6315","youj1238","Youjiang Zhuang","Eurasia",23.75,106.9,"youj1238","zyj","CN","taik1256","",FALSE,FALSE
"6316","kulo1237","Kulon-Pazeh","Papunesia",23.7562,120.976,"kulo1237","uun","TW","aust1307","",FALSE,FALSE
"6317","sama1296","Samatu","Eurasia",23.76,98.825,"sama1296","","CN","sino1245","",FALSE,FALSE
"6318","fala1243","Falam Chin","Eurasia",23.7892833333,92.3254633333,"fala1243","cfm","BD;IN;MM","sino1245","",FALSE,FALSE
"6319","zokh1238","Zokhuo","Eurasia",23.8,104.8,"zokh1238","yzk","CN","sino1245","",FALSE,FALSE
"6320","siyi1240","Sizang Chin","Eurasia",23.8192,93.6884,"siyi1240","csy","MM","sino1245","",FALSE,FALSE
"6321","rang1267","Halam","Eurasia",23.819438,91.66491,"rang1267","rnl","IN","sino1245","",FALSE,FALSE
"6322","kach1277","Kachchi","Eurasia",23.83,69,"kach1277","kfr","IN;PK","indo1319","",FALSE,FALSE
"6323","thao1240","Thao","Papunesia",23.8333,120.93,"thao1240","ssf","TW","aust1307","",FALSE,FALSE
"6324","jion1236","Jiongnai Bunu","Eurasia",23.8692,110.007,"jion1236","pnu","CN","hmon1336","",FALSE,FALSE
"6325","daga1277","Dagang-Baoshan-Liangcun","Eurasia",23.88774,112.04558,"daga1277","","CN","taik1256","",FALSE,FALSE
"6326","azha1235","Azha","Eurasia",23.9,104.15,"azha1235","aza","CN","sino1245","",FALSE,FALSE
